score, v[0], v[1], v[2], v[3]
44, 3, 5, 13, 23
44, 3, 5, 14, 22
44, 3, 5, 15, 21
44, 3, 5, 16, 20
44, 3, 5, 17, 19
44, 3, 6, 7, 28
44, 3, 6, 8, 27
44, 3, 6, 9, 26
44, 3, 6, 10, 25
44, 3, 6, 11, 24
44, 3, 6, 12, 23
44, 3, 6, 13, 22
44, 3, 6, 14, 21
44, 3, 6, 15, 20
44, 3, 6, 16, 19
44, 3, 6, 17, 18
44, 3, 7, 8, 26
44, 3, 7, 9, 25
44, 3, 7, 10, 24
44, 3, 7, 11, 23
44, 3, 7, 12, 22
44, 3, 7, 13, 21
44, 3, 7, 14, 20
44, 3, 7, 15, 19
44, 3, 7, 16, 18
44, 3, 8, 9, 24
44, 3, 8, 10, 23
44, 3, 8, 11, 22
44, 3, 8, 12, 21
44, 3, 8, 13, 20
44, 3, 8, 14, 19
44, 3, 8, 15, 18
44, 3, 8, 16, 17
44, 3, 9, 10, 22
44, 3, 9, 11, 21
44, 3, 9, 12, 20
44, 3, 9, 13, 19
44, 3, 9, 14, 18
44, 3, 9, 15, 17
44, 3, 10, 11, 20
44, 3, 10, 12, 19
44, 3, 10, 13, 18
44, 3, 10, 14, 17
44, 3, 10, 15, 16
44, 3, 11, 12, 18
44, 3, 11, 13, 17
44, 3, 11, 14, 16
44, 3, 12, 13, 16
44, 3, 12, 14, 15
44, 4, 5, 6, 29
44, 4, 5, 7, 28
44, 4, 5, 8, 27
44, 4, 5, 9, 26
44, 4, 5, 10, 25
44, 4, 5, 11, 24
44, 4, 5, 12, 23
44, 4, 5, 13, 22
44, 4, 5, 14, 21
44, 4, 5, 15, 20
44, 4, 5, 16, 19
44, 4, 5, 17, 18
44, 4, 6, 7, 27
44, 4, 6, 8, 26
44, 4, 6, 9, 25
44, 4, 6, 10, 24
44, 4, 6, 11, 23
44, 4, 6, 12, 22
44, 4, 6, 13, 21
44, 4, 6, 14, 20
44, 4, 6, 15, 19
44, 4, 6, 16, 18
44, 4, 7, 8, 25
44, 4, 7, 9, 24
44, 4, 7, 10, 23
44, 4, 7, 11, 22
44, 4, 7, 12, 21
44, 4, 7, 13, 20
44, 4, 7, 14, 19
44, 4, 7, 15, 18
44, 4, 7, 16, 17
44, 4, 8, 9, 23
44, 4, 8, 10, 22
44, 4, 8, 11, 21
44, 4, 8, 12, 20
44, 4, 8, 13, 19
44, 4, 8, 14, 18
44, 4, 8, 15, 17
44, 4, 9, 10, 21
44, 4, 9, 11, 20
44, 4, 9, 12, 19
44, 4, 9, 13, 18
44, 4, 9, 14, 17
44, 4, 9, 15, 16
44, 4, 10, 11, 19
44, 4, 10, 12, 18
44, 4, 10, 13, 17
44, 4, 10, 14, 16
44, 4, 11, 12, 17
44, 4, 11, 13, 16
44, 4, 11, 14, 15
44, 4, 12, 13, 15
44, 5, 6, 7, 26
44, 5, 6, 8, 25
44, 5, 6, 9, 24
44, 5, 6, 10, 23
44, 5, 6, 11, 22
44, 5, 6, 12, 21
44, 5, 6, 13, 20
44, 5, 6, 14, 19
44, 5, 6, 15, 18
44, 5, 6, 16, 17
44, 5, 7, 8, 24
44, 5, 7, 9, 23
44, 5, 7, 10, 22
44, 5, 7, 11, 21
44, 5, 7, 12, 20
44, 5, 7, 13, 19
44, 5, 7, 14, 18
44, 5, 7, 15, 17
44, 5, 8, 9, 22
44, 5, 8, 10, 21
44, 5, 8, 11, 20
44, 5, 8, 12, 19
44, 5, 8, 13, 18
44, 5, 8, 14, 17
44, 5, 8, 15, 16
44, 5, 9, 10, 20
44, 5, 9, 11, 19
44, 5, 9, 12, 18
44, 5, 9, 13, 17
44, 5, 9, 14, 16
44, 5, 10, 11, 18
44, 5, 10, 12, 17
44, 5, 10, 13, 16
44, 5, 10, 14, 15
44, 5, 11, 12, 16
44, 5, 11, 13, 15
44, 5, 12, 13, 14
44, 6, 7, 8, 23
44, 6, 7, 9, 22
44, 6, 7, 10, 21
44, 6, 7, 11, 20
44, 6, 7, 12, 19
44, 6, 7, 13, 18
44, 6, 7, 14, 17
44, 6, 7, 15, 16
44, 6, 8, 9, 21
44, 6, 8, 10, 20
44, 6, 8, 11, 19
44, 6, 8, 12, 18
44, 6, 8, 13, 17
44, 6, 8, 14, 16
44, 6, 9, 10, 19
44, 6, 9, 11, 18
44, 6, 9, 12, 17
44, 6, 9, 13, 16
44, 6, 9, 14, 15
44, 6, 10, 11, 17
44, 6, 10, 12, 16
44, 6, 10, 13, 15
44, 6, 11, 12, 15
44, 6, 11, 13, 14
44, 7, 8, 9, 20
44, 7, 8, 10, 19
44, 7, 8, 11, 18
44, 7, 8, 12, 17
44, 7, 8, 13, 16
44, 7, 8, 14, 15
44, 7, 9, 10, 18
44, 7, 9, 11, 17
44, 7, 9, 12, 16
44, 7, 9, 13, 15
44, 7, 10, 11, 16
44, 7, 10, 12, 15
44, 7, 10, 13, 14
44, 7, 11, 12, 14
44, 8, 9, 10, 17
44, 8, 9, 11, 16
44, 8, 9, 12, 15
44, 8, 9, 13, 14
44, 8, 10, 11, 15
44, 8, 10, 12, 14
44, 8, 11, 12, 13
44, 9, 10, 11, 14
44, 9, 10, 12, 13
45, 0, 1, 2, 42
45, 0, 1, 3, 41
45, 0, 1, 4, 40
45, 0, 1, 5, 39
45, 0, 1, 6, 38
45, 0, 1, 7, 37
45, 0, 1, 8, 36
45, 0, 1, 9, 35
45, 0, 1, 10, 34
45, 0, 1, 11, 33
45, 0, 1, 12, 32
45, 0, 1, 13, 31
45, 0, 1, 14, 30
45, 0, 1, 15, 29
45, 0, 1, 16, 28
45, 0, 1, 17, 27
45, 0, 1, 18, 26
45, 0, 1, 19, 25
45, 0, 1, 20, 24
45, 0, 1, 21, 23
45, 0, 2, 3, 40
45, 0, 2, 4, 39
45, 0, 2, 5, 38
45, 0, 2, 6, 37
45, 0, 2, 7, 36
45, 0, 2, 8, 35
45, 0, 2, 9, 34
45, 0, 2, 10, 33
45, 0, 2, 11, 32
45, 0, 2, 12, 31
45, 0, 2, 13, 30
45, 0, 2, 14, 29
45, 0, 2, 15, 28
45, 0, 2, 16, 27
45, 0, 2, 17, 26
45, 0, 2, 18, 25
45, 0, 2, 19, 24
45, 0, 2, 20, 23
45, 0, 2, 21, 22
45, 0, 3, 4, 38
45, 0, 3, 5, 37
45, 0, 3, 6, 36
45, 0, 3, 7, 35
45, 0, 3, 8, 34
45, 0, 3, 9, 33
45, 0, 3, 10, 32
45, 0, 3, 11, 31
45, 0, 3, 12, 30
45, 0, 3, 13, 29
45, 0, 3, 14, 28
45, 0, 3, 15, 27
45, 0, 3, 16, 26
45, 0, 3, 17, 25
45, 0, 3, 18, 24
45, 0, 3, 19, 23
45, 0, 3, 20, 22
45, 0, 4, 5, 36
45, 0, 4, 6, 35
45, 0, 4, 7, 34
45, 0, 4, 8, 33
45, 0, 4, 9, 32
45, 0, 4, 10, 31
45, 0, 4, 11, 30
45, 0, 4, 12, 29
45, 0, 4, 13, 28
45, 0, 4, 14, 27
45, 0, 4, 15, 26
45, 0, 4, 16, 25
45, 0, 4, 17, 24
45, 0, 4, 18, 23
45, 0, 4, 19, 22
45, 0, 4, 20, 21
45, 0, 5, 6, 34
45, 0, 5, 7, 33
45, 0, 5, 8, 32
45, 0, 5, 9, 31
45, 0, 5, 10, 30
45, 0, 5, 11, 29
45, 0, 5, 12, 28
45, 0, 5, 13, 27
45, 0, 5, 14, 26
45, 0, 5, 15, 25
45, 0, 5, 16, 24
45, 0, 5, 17, 23
45, 0, 5, 18, 22
45, 0, 5, 19, 21
45, 0, 6, 7, 32
45, 0, 6, 8, 31
45, 0, 6, 9, 30
45, 0, 6, 10, 29
45, 0, 6, 11, 28
45, 0, 6, 12, 27
45, 0, 6, 13, 26
45, 0, 6, 14, 25
45, 0, 6, 15, 24
45, 0, 6, 16, 23
45, 0, 6, 17, 22
45, 0, 6, 18, 21
45, 0, 6, 19, 20
45, 0, 7, 8, 30
45, 0, 7, 9, 29
45, 0, 7, 10, 28
45, 0, 7, 11, 27
45, 0, 7, 12, 26
45, 0, 7, 13, 25
45, 0, 7, 14, 24
45, 0, 7, 15, 23
45, 0, 7, 16, 22
45, 0, 7, 17, 21
45, 0, 7, 18, 20
45, 0, 8, 9, 28
45, 0, 8, 10, 27
45, 0, 8, 11, 26
45, 0, 8, 12, 25
45, 0, 8, 13, 24
45, 0, 8, 14, 23
45, 0, 8, 15, 22
45, 0, 8, 16, 21
45, 0, 8, 17, 20
45, 0, 8, 18, 19
45, 0, 9, 10, 26
45, 0, 9, 11, 25
45, 0, 9, 12, 24
45, 0, 9, 13, 23
45, 0, 9, 14, 22
45, 0, 9, 15, 21
45, 0, 9, 16, 20
45, 0, 9, 17, 19
45, 0, 10, 11, 24
45, 0, 10, 12, 23
45, 0, 10, 13, 22
45, 0, 10, 14, 21
45, 0, 10, 15, 20
45, 0, 10, 16, 19
45, 0, 10, 17, 18
45, 0, 11, 12, 22
45, 0, 11, 13, 21
45, 0, 11, 14, 20
45, 0, 11, 15, 19
45, 0, 11, 16, 18
45, 0, 12, 13, 20
45, 0, 12, 14, 19
45, 0, 12, 15, 18
45, 0, 12, 16, 17
45, 0, 13, 14, 18
45, 0, 13, 15, 17
45, 0, 14, 15, 16
45, 1, 2, 3, 39
45, 1, 2, 4, 38
45, 1, 2, 5, 37
45, 1, 2, 6, 36
45, 1, 2, 7, 35
45, 1, 2, 8, 34
45, 1, 2, 9, 33
45, 1, 2, 10, 32
45, 1, 2, 11, 31
45, 1, 2, 12, 30
45, 1, 2, 13, 29
45, 1, 2, 14, 28
45, 1, 2, 15, 27
45, 1, 2, 16, 26
45, 1, 2, 17, 25
45, 1, 2, 18, 24
45, 1, 2, 19, 23
45, 1, 2, 20, 22
45, 1, 3, 4, 37
45, 1, 3, 5, 36
45, 1, 3, 6, 35
45, 1, 3, 7, 34
45, 1, 3, 8, 33
45, 1, 3, 9, 32
45, 1, 3, 10, 31
45, 1, 3, 11, 30
45, 1, 3, 12, 29
45, 1, 3, 13, 28
45, 1, 3, 14, 27
45, 1, 3, 15, 26
45, 1, 3, 16, 25
45, 1, 3, 17, 24
45, 1, 3, 18, 23
45, 1, 3, 19, 22
45, 1, 3, 20, 21
45, 1, 4, 5, 35
45, 1, 4, 6, 34
45, 1, 4, 7, 33
45, 1, 4, 8, 32
45, 1, 4, 9, 31
45, 1, 4, 10, 30
45, 1, 4, 11, 29
45, 1, 4, 12, 28
45, 1, 4, 13, 27
45, 1, 4, 14, 26
45, 1, 4, 15, 25
45, 1, 4, 16, 24
45, 1, 4, 17, 23
45, 1, 4, 18, 22
45, 1, 4, 19, 21
45, 1, 5, 6, 33
45, 1, 5, 7, 32
45, 1, 5, 8, 31
45, 1, 5, 9, 30
45, 1, 5, 10, 29
45, 1, 5, 11, 28
45, 1, 5, 12, 27
45, 1, 5, 13, 26
45, 1, 5, 14, 25
45, 1, 5, 15, 24
45, 1, 5, 16, 23
45, 1, 5, 17, 22
45, 1, 5, 18, 21
45, 1, 5, 19, 20
45, 1, 6, 7, 31
45, 1, 6, 8, 30
45, 1, 6, 9, 29
45, 1, 6, 10, 28
45, 1, 6, 11, 27
45, 1, 6, 12, 26
45, 1, 6, 13, 25
45, 1, 6, 14, 24
45, 1, 6, 15, 23
45, 1, 6, 16, 22
45, 1, 6, 17, 21
45, 1, 6, 18, 20
45, 1, 7, 8, 29
45, 1, 7, 9, 28
45, 1, 7, 10, 27
45, 1, 7, 11, 26
45, 1, 7, 12, 25
45, 1, 7, 13, 24
45, 1, 7, 14, 23
45, 1, 7, 15, 22
45, 1, 7, 16, 21
45, 1, 7, 17, 20
45, 1, 7, 18, 19
45, 1, 8, 9, 27
45, 1, 8, 10, 26
45, 1, 8, 11, 25
45, 1, 8, 12, 24
45, 1, 8, 13, 23
45, 1, 8, 14, 22
45, 1, 8, 15, 21
45, 1, 8, 16, 20
45, 1, 8, 17, 19
45, 1, 9, 10, 25
45, 1, 9, 11, 24
45, 1, 9, 12, 23
45, 1, 9, 13, 22
45, 1, 9, 14, 21
45, 1, 9, 15, 20
45, 1, 9, 16, 19
45, 1, 9, 17, 18
45, 1, 10, 11, 23
45, 1, 10, 12, 22
45, 1, 10, 13, 21
45, 1, 10, 14, 20
45, 1, 10, 15, 19
45, 1, 10, 16, 18
45, 1, 11, 12, 21
45, 1, 11, 13, 20
45, 1, 11, 14, 19
45, 1, 11, 15, 18
45, 1, 11, 16, 17
45, 1, 12, 13, 19
45, 1, 12, 14, 18
45, 1, 12, 15, 17
45, 1, 13, 14, 17
45, 1, 13, 15, 16
45, 2, 3, 4, 36
45, 2, 3, 5, 35
45, 2, 3, 6, 34
45, 2, 3, 7, 33
45, 2, 3, 8, 32
45, 2, 3, 9, 31
45, 2, 3, 10, 30
45, 2, 3, 11, 29
45, 2, 3, 12, 28
45, 2, 3, 13, 27
45, 2, 3, 14, 26
45, 2, 3, 15, 25
45, 2, 3, 16, 24
45, 2, 3, 17, 23
45, 2, 3, 18, 22
45, 2, 3, 19, 21
45, 2, 4, 5, 34
45, 2, 4, 6, 33
45, 2, 4, 7, 32
45, 2, 4, 8, 31
45, 2, 4, 9, 30
45, 2, 4, 10, 29
45, 2, 4, 11, 28
45, 2, 4, 12, 27
45, 2, 4, 13, 26
45, 2, 4, 14, 25
45, 2, 4, 15, 24
45, 2, 4, 16, 23
45, 2, 4, 17, 22
45, 2, 4, 18, 21
45, 2, 4, 19, 20
45, 2, 5, 6, 32
45, 2, 5, 7, 31
45, 2, 5, 8, 30
45, 2, 5, 9, 29
45, 2, 5, 10, 28
45, 2, 5, 11, 27
45, 2, 5, 12, 26
45, 2, 5, 13, 25
45, 2, 5, 14, 24
45, 2, 5, 15, 23
45, 2, 5, 16, 22
45, 2, 5, 17, 21
45, 2, 5, 18, 20
45, 2, 6, 7, 30
45, 2, 6, 8, 29
45, 2, 6, 9, 28
45, 2, 6, 10, 27
45, 2, 6, 11, 26
45, 2, 6, 12, 25
45, 2, 6, 13, 24
45, 2, 6, 14, 23
45, 2, 6, 15, 22
45, 2, 6, 16, 21
45, 2, 6, 17, 20
45, 2, 6, 18, 19
45, 2, 7, 8, 28
45, 2, 7, 9, 27
45, 2, 7, 10, 26
45, 2, 7, 11, 25
45, 2, 7, 12, 24
45, 2, 7, 13, 23
45, 2, 7, 14, 22
45, 2, 7, 15, 21
45, 2, 7, 16, 20
45, 2, 7, 17, 19
45, 2, 8, 9, 26
45, 2, 8, 10, 25
45, 2, 8, 11, 24
45, 2, 8, 12, 23
45, 2, 8, 13, 22
45, 2, 8, 14, 21
45, 2, 8, 15, 20
45, 2, 8, 16, 19
45, 2, 8, 17, 18
45, 2, 9, 10, 24
45, 2, 9, 11, 23
45, 2, 9, 12, 22
45, 2, 9, 13, 21
45, 2, 9, 14, 20
45, 2, 9, 15, 19
45, 2, 9, 16, 18
45, 2, 10, 11, 22
45, 2, 10, 12, 21
45, 2, 10, 13, 20
45, 2, 10, 14, 19
45, 2, 10, 15, 18
45, 2, 10, 16, 17
45, 2, 11, 12, 20
45, 2, 11, 13, 19
45, 2, 11, 14, 18
45, 2, 11, 15, 17
45, 2, 12, 13, 18
45, 2, 12, 14, 17
45, 2, 12, 15, 16
45, 2, 13, 14, 16
45, 3, 4, 5, 33
45, 3, 4, 6, 32
45, 3, 4, 7, 31
45, 3, 4, 8, 30
45, 3, 4, 9, 29
45, 3, 4, 10, 28
45, 3, 4, 11, 27
45, 3, 4, 12, 26
45, 3, 4, 13, 25
45, 3, 4, 14, 24
45, 3, 4, 15, 23
45, 3, 4, 16, 22
45, 3, 4, 17, 21
45, 3, 4, 18, 20
45, 3, 5, 6, 31
45, 3, 5, 7, 30
45, 3, 5, 8, 29
45, 3, 5, 9, 28
45, 3, 5, 10, 27
45, 3, 5, 11, 26
45, 3, 5, 12, 25
45, 3, 5, 13, 24
45, 3, 5, 14, 23
45, 3, 5, 15, 22
45, 3, 5, 16, 21
45, 3, 5, 17, 20
45, 3, 5, 18, 19
45, 3, 6, 7, 29
45, 3, 6, 8, 28
45, 3, 6, 9, 27
45, 3, 6, 10, 26
45, 3, 6, 11, 25
45, 3, 6, 12, 24
45, 3, 6, 13, 23
45, 3, 6, 14, 22
45, 3, 6, 15, 21
45, 3, 6, 16, 20
45, 3, 6, 17, 19
45, 3, 7, 8, 27
45, 3, 7, 9, 26
45, 3, 7, 10, 25
45, 3, 7, 11, 24
45, 3, 7, 12, 23
45, 3, 7, 13, 22
45, 3, 7, 14, 21
45, 3, 7, 15, 20
45, 3, 7, 16, 19
45, 3, 7, 17, 18
45, 3, 8, 9, 25
45, 3, 8, 10, 24
45, 3, 8, 11, 23
45, 3, 8, 12, 22
45, 3, 8, 13, 21
45, 3, 8, 14, 20
45, 3, 8, 15, 19
45, 3, 8, 16, 18
45, 3, 9, 10, 23
45, 3, 9, 11, 22
45, 3, 9, 12, 21
45, 3, 9, 13, 20
45, 3, 9, 14, 19
45, 3, 9, 15, 18
45, 3, 9, 16, 17
45, 3, 10, 11, 21
45, 3, 10, 12, 20
45, 3, 10, 13, 19
45, 3, 10, 14, 18
45, 3, 10, 15, 17
45, 3, 11, 12, 19
45, 3, 11, 13, 18
45, 3, 11, 14, 17
45, 3, 11, 15, 16
45, 3, 12, 13, 17
45, 3, 12, 14, 16
45, 3, 13, 14, 15
45, 4, 5, 6, 30
45, 4, 5, 7, 29
45, 4, 5, 8, 28
45, 4, 5, 9, 27
45, 4, 5, 10, 26
45, 4, 5, 11, 25
45, 4, 5, 12, 24
45, 4, 5, 13, 23
45, 4, 5, 14, 22
45, 4, 5, 15, 21
45, 4, 5, 16, 20
45, 4, 5, 17, 19
45, 4, 6, 7, 28
45, 4, 6, 8, 27
45, 4, 6, 9, 26
45, 4, 6, 10, 25
45, 4, 6, 11, 24
45, 4, 6, 12, 23
45, 4, 6, 13, 22
45, 4, 6, 14, 21
45, 4, 6, 15, 20
45, 4, 6, 16, 19
45, 4, 6, 17, 18
45, 4, 7, 8, 26
45, 4, 7, 9, 25
45, 4, 7, 10, 24
45, 4, 7, 11, 23
45, 4, 7, 12, 22
45, 4, 7, 13, 21
45, 4, 7, 14, 20
45, 4, 7, 15, 19
45, 4, 7, 16, 18
45, 4, 8, 9, 24
45, 4, 8, 10, 23
45, 4, 8, 11, 22
45, 4, 8, 12, 21
45, 4, 8, 13, 20
45, 4, 8, 14, 19
45, 4, 8, 15, 18
45, 4, 8, 16, 17
45, 4, 9, 10, 22
45, 4, 9, 11, 21
45, 4, 9, 12, 20
45, 4, 9, 13, 19
45, 4, 9, 14, 18
45, 4, 9, 15, 17
45, 4, 10, 11, 20
45, 4, 10, 12, 19
45, 4, 10, 13, 18
45, 4, 10, 14, 17
45, 4, 10, 15, 16
45, 4, 11, 12, 18
45, 4, 11, 13, 17
45, 4, 11, 14, 16
45, 4, 12, 13, 16
45, 4, 12, 14, 15
45, 5, 6, 7, 27
45, 5, 6, 8, 26
45, 5, 6, 9, 25
45, 5, 6, 10, 24
45, 5, 6, 11, 23
45, 5, 6, 12, 22
45, 5, 6, 13, 21
45, 5, 6, 14, 20
45, 5, 6, 15, 19
45, 5, 6, 16, 18
45, 5, 7, 8, 25
45, 5, 7, 9, 24
45, 5, 7, 10, 23
45, 5, 7, 11, 22
45, 5, 7, 12, 21
45, 5, 7, 13, 20
45, 5, 7, 14, 19
45, 5, 7, 15, 18
45, 5, 7, 16, 17
45, 5, 8, 9, 23
45, 5, 8, 10, 22
45, 5, 8, 11, 21
45, 5, 8, 12, 20
45, 5, 8, 13, 19
45, 5, 8, 14, 18
45, 5, 8, 15, 17
45, 5, 9, 10, 21
45, 5, 9, 11, 20
45, 5, 9, 12, 19
45, 5, 9, 13, 18
45, 5, 9, 14, 17
45, 5, 9, 15, 16
45, 5, 10, 11, 19
45, 5, 10, 12, 18
45, 5, 10, 13, 17
45, 5, 10, 14, 16
45, 5, 11, 12, 17
45, 5, 11, 13, 16
45, 5, 11, 14, 15
45, 5, 12, 13, 15
45, 6, 7, 8, 24
45, 6, 7, 9, 23
45, 6, 7, 10, 22
45, 6, 7, 11, 21
45, 6, 7, 12, 20
45, 6, 7, 13, 19
45, 6, 7, 14, 18
45, 6, 7, 15, 17
45, 6, 8, 9, 22
45, 6, 8, 10, 21
45, 6, 8, 11, 20
45, 6, 8, 12, 19
45, 6, 8, 13, 18
45, 6, 8, 14, 17
45, 6, 8, 15, 16
45, 6, 9, 10, 20
45, 6, 9, 11, 19
45, 6, 9, 12, 18
45, 6, 9, 13, 17
45, 6, 9, 14, 16
45, 6, 10, 11, 18
45, 6, 10, 12, 17
45, 6, 10, 13, 16
45, 6, 10, 14, 15
45, 6, 11, 12, 16
45, 6, 11, 13, 15
45, 6, 12, 13, 14
45, 7, 8, 9, 21
45, 7, 8, 10, 20
45, 7, 8, 11, 19
45, 7, 8, 12, 18
45, 7, 8, 13, 17
45, 7, 8, 14, 16
45, 7, 9, 10, 19
45, 7, 9, 11, 18
45, 7, 9, 12, 17
45, 7, 9, 13, 16
45, 7, 9, 14, 15
45, 7, 10, 11, 17
45, 7, 10, 12, 16
45, 7, 10, 13, 15
45, 7, 11, 12, 15
45, 7, 11, 13, 14
45, 8, 9, 10, 18
45, 8, 9, 11, 17
45, 8, 9, 12, 16
45, 8, 9, 13, 15
45, 8, 10, 11, 16
45, 8, 10, 12, 15
45, 8, 10, 13, 14
45, 8, 11, 12, 14
45, 9, 10, 11, 15
45, 9, 10, 12, 14
45, 9, 11, 12, 13
46, 0, 1, 2, 43
46, 0, 1, 3, 42
46, 0, 1, 4, 41
46, 0, 1, 5, 40
46, 0, 1, 6, 39
46, 0, 1, 7, 38
46, 0, 1, 8, 37
46, 0, 1, 9, 36
46, 0, 1, 10, 35
46, 0, 1, 11, 34
46, 0, 1, 12, 33
46, 0, 1, 13, 32
46, 0, 1, 14, 31
46, 0, 1, 15, 30
46, 0, 1, 16, 29
46, 0, 1, 17, 28
46, 0, 1, 18, 27
46, 0, 1, 19, 26
46, 0, 1, 20, 25
46, 0, 1, 21, 24
46, 0, 1, 22, 23
46, 0, 2, 3, 41
46, 0, 2, 4, 40
46, 0, 2, 5, 39
46, 0, 2, 6, 38
46, 0, 2, 7, 37
46, 0, 2, 8, 36
46, 0, 2, 9, 35
46, 0, 2, 10, 34
46, 0, 2, 11, 33
46, 0, 2, 12, 32
46, 0, 2, 13, 31
46, 0, 2, 14, 30
46, 0, 2, 15, 29
46, 0, 2, 16, 28
46, 0, 2, 17, 27
46, 0, 2, 18, 26
46, 0, 2, 19, 25
46, 0, 2, 20, 24
46, 0, 2, 21, 23
46, 0, 3, 4, 39
46, 0, 3, 5, 38
46, 0, 3, 6, 37
46, 0, 3, 7, 36
46, 0, 3, 8, 35
46, 0, 3, 9, 34
46, 0, 3, 10, 33
46, 0, 3, 11, 32
46, 0, 3, 12, 31
46, 0, 3, 13, 30
46, 0, 3, 14, 29
46, 0, 3, 15, 28
46, 0, 3, 16, 27
46, 0, 3, 17, 26
46, 0, 3, 18, 25
46, 0, 3, 19, 24
46, 0, 3, 20, 23
46, 0, 3, 21, 22
46, 0, 4, 5, 37
46, 0, 4, 6, 36
46, 0, 4, 7, 35
46, 0, 4, 8, 34
46, 0, 4, 9, 33
46, 0, 4, 10, 32
46, 0, 4, 11, 31
46, 0, 4, 12, 30
46, 0, 4, 13, 29
46, 0, 4, 14, 28
46, 0, 4, 15, 27
46, 0, 4, 16, 26
46, 0, 4, 17, 25
46, 0, 4, 18, 24
46, 0, 4, 19, 23
46, 0, 4, 20, 22
46, 0, 5, 6, 35
46, 0, 5, 7, 34
46, 0, 5, 8, 33
46, 0, 5, 9, 32
46, 0, 5, 10, 31
46, 0, 5, 11, 30
46, 0, 5, 12, 29
46, 0, 5, 13, 28
46, 0, 5, 14, 27
46, 0, 5, 15, 26
46, 0, 5, 16, 25
46, 0, 5, 17, 24
46, 0, 5, 18, 23
46, 0, 5, 19, 22
46, 0, 5, 20, 21
46, 0, 6, 7, 33
46, 0, 6, 8, 32
46, 0, 6, 9, 31
46, 0, 6, 10, 30
46, 0, 6, 11, 29
46, 0, 6, 12, 28
46, 0, 6, 13, 27
46, 0, 6, 14, 26
46, 0, 6, 15, 25
46, 0, 6, 16, 24
46, 0, 6, 17, 23
46, 0, 6, 18, 22
46, 0, 6, 19, 21
46, 0, 7, 8, 31
46, 0, 7, 9, 30
46, 0, 7, 10, 29
46, 0, 7, 11, 28
46, 0, 7, 12, 27
46, 0, 7, 13, 26
46, 0, 7, 14, 25
46, 0, 7, 15, 24
46, 0, 7, 16, 23
46, 0, 7, 17, 22
46, 0, 7, 18, 21
46, 0, 7, 19, 20
46, 0, 8, 9, 29
46, 0, 8, 10, 28
46, 0, 8, 11, 27
46, 0, 8, 12, 26
46, 0, 8, 13, 25
46, 0, 8, 14, 24
46, 0, 8, 15, 23
46, 0, 8, 16, 22
46, 0, 8, 17, 21
46, 0, 8, 18, 20
46, 0, 9, 10, 27
46, 0, 9, 11, 26
46, 0, 9, 12, 25
46, 0, 9, 13, 24
46, 0, 9, 14, 23
46, 0, 9, 15, 22
46, 0, 9, 16, 21
46, 0, 9, 17, 20
46, 0, 9, 18, 19
46, 0, 10, 11, 25
46, 0, 10, 12, 24
46, 0, 10, 13, 23
46, 0, 10, 14, 22
46, 0, 10, 15, 21
46, 0, 10, 16, 20
46, 0, 10, 17, 19
46, 0, 11, 12, 23
46, 0, 11, 13, 22
46, 0, 11, 14, 21
46, 0, 11, 15, 20
46, 0, 11, 16, 19
46, 0, 11, 17, 18
46, 0, 12, 13, 21
46, 0, 12, 14, 20
46, 0, 12, 15, 19
46, 0, 12, 16, 18
46, 0, 13, 14, 19
46, 0, 13, 15, 18
46, 0, 13, 16, 17
46, 0, 14, 15, 17
46, 1, 2, 3, 40
46, 1, 2, 4, 39
46, 1, 2, 5, 38
46, 1, 2, 6, 37
46, 1, 2, 7, 36
46, 1, 2, 8, 35
46, 1, 2, 9, 34
46, 1, 2, 10, 33
46, 1, 2, 11, 32
46, 1, 2, 12, 31
46, 1, 2, 13, 30
46, 1, 2, 14, 29
46, 1, 2, 15, 28
46, 1, 2, 16, 27
46, 1, 2, 17, 26
46, 1, 2, 18, 25
46, 1, 2, 19, 24
46, 1, 2, 20, 23
46, 1, 2, 21, 22
46, 1, 3, 4, 38
46, 1, 3, 5, 37
46, 1, 3, 6, 36
46, 1, 3, 7, 35
46, 1, 3, 8, 34
46, 1, 3, 9, 33
46, 1, 3, 10, 32
46, 1, 3, 11, 31
46, 1, 3, 12, 30
46, 1, 3, 13, 29
46, 1, 3, 14, 28
46, 1, 3, 15, 27
46, 1, 3, 16, 26
46, 1, 3, 17, 25
46, 1, 3, 18, 24
46, 1, 3, 19, 23
46, 1, 3, 20, 22
46, 1, 4, 5, 36
46, 1, 4, 6, 35
46, 1, 4, 7, 34
46, 1, 4, 8, 33
46, 1, 4, 9, 32
46, 1, 4, 10, 31
46, 1, 4, 11, 30
46, 1, 4, 12, 29
46, 1, 4, 13, 28
46, 1, 4, 14, 27
46, 1, 4, 15, 26
46, 1, 4, 16, 25
46, 1, 4, 17, 24
46, 1, 4, 18, 23
46, 1, 4, 19, 22
46, 1, 4, 20, 21
46, 1, 5, 6, 34
46, 1, 5, 7, 33
46, 1, 5, 8, 32
46, 1, 5, 9, 31
46, 1, 5, 10, 30
46, 1, 5, 11, 29
46, 1, 5, 12, 28
46, 1, 5, 13, 27
46, 1, 5, 14, 26
46, 1, 5, 15, 25
46, 1, 5, 16, 24
46, 1, 5, 17, 23
46, 1, 5, 18, 22
46, 1, 5, 19, 21
46, 1, 6, 7, 32
46, 1, 6, 8, 31
46, 1, 6, 9, 30
46, 1, 6, 10, 29
46, 1, 6, 11, 28
